movement_id,product_id,movement_type,quantity,movement_date,reference_id,warehouse_location,notes
337,340,Adjustment,-6,2023-01-20 00:00:00,,Warehouse_C,Adjustment transaction
338,167,Sale,-2,2023-08-03 00:00:00,5990.0,Warehouse_B,Sale transaction
339,192,Adjustment,0,2023-08-24 00:00:00,,Warehouse_B,Adjustment transaction
340,457,Return,1,2023-07-07 00:00:00,,Warehouse_C,Return transaction
341,483,Purchase,312,2023-11-25 00:00:00,,Warehouse_B,Purchase transaction
342,429,Sale,-5,2024-11-29 00:00:00,3121.0,Warehouse_B,Sale transaction
343,8,Purchase,442,2024-01-13 00:00:00,,Warehouse_B,Purchase transaction
344,397,Adjustment,4,2023-11-05 00:00:00,,Warehouse_C,Adjustment transaction
345,49,Purchase,217,2023-09-22 00:00:00,,Warehouse_A,Purchase transaction
346,116,Sale,-4,2023-11-12 00:00:00,1667.0,Warehouse_B,Sale transaction
347,341,Sale,-3,2024-11-21 00:00:00,2395.0,Warehouse_A,Sale transaction
348,337,Return,2,2023-03-04 00:00:00,,Warehouse_D,Return transaction
349,411,Adjustment,-6,2023-12-27 00:00:00,,Warehouse_D,Adjustment transaction
350,379,Return,2,2023-05-12 00:00:00,,Warehouse_B,Return transaction
351,377,Purchase,278,2024-06-20 00:00:00,,Warehouse_B,Purchase transaction
352,404,Adjustment,5,2023-07-30 00:00:00,,Warehouse_A,Adjustment transaction
353,418,Sale,-6,2023-10-09 00:00:00,2816.0,Warehouse_B,Sale transaction
354,126,Adjustment,-10,2024-04-01 00:00:00,,Warehouse_A,Adjustment transaction
355,418,Sale,-7,2024-09-02 00:00:00,3265.0,Warehouse_D,Sale transaction
356,444,Adjustment,4,2024-05-17 00:00:00,,Warehouse_B,Adjustment transaction
357,320,Return,3,2023-09-25 00:00:00,,Warehouse_B,Return transaction
358,285,Purchase,367,2023-12-03 00:00:00,,Warehouse_B,Purchase transaction
359,374,Return,1,2023-08-18 00:00:00,,Warehouse_D,Return transaction
360,303,Adjustment,-7,2023-08-07 00:00:00,,Warehouse_B,Adjustment transaction
361,306,Adjustment,2,2023-04-29 00:00:00,,Warehouse_C,Adjustment transaction
362,118,Purchase,204,2024-04-28 00:00:00,,Warehouse_D,Purchase transaction
363,126,Sale,-14,2023-08-15 00:00:00,81.0,Warehouse_D,Sale transaction
364,453,Purchase,357,2024-09-09 00:00:00,,Warehouse_B,Purchase transaction
365,278,Return,3,2024-04-07 00:00:00,,Warehouse_A,Return transaction
366,226,Return,5,2024-11-26 00:00:00,,Warehouse_D,Return transaction
367,189,Adjustment,8,2024-07-02 00:00:00,,Warehouse_B,Adjustment transaction
368,240,Purchase,387,2024-03-16 00:00:00,,Warehouse_D,Purchase transaction
369,278,Return,1,2024-11-01 00:00:00,,Warehouse_D,Return transaction
370,5,Return,5,2024-02-18 00:00:00,,Warehouse_B,Return transaction
371,400,Sale,-4,2023-07-02 00:00:00,4050.0,Warehouse_B,Sale transaction
372,350,Sale,-13,2024-03-16 00:00:00,7714.0,Warehouse_B,Sale transaction
373,432,Purchase,65,2023-09-19 00:00:00,,Warehouse_C,Purchase transaction
374,11,Sale,-10,2024-01-04 00:00:00,7024.0,Warehouse_B,Sale transaction
375,398,Purchase,488,2024-03-28 00:00:00,,Warehouse_D,Purchase transaction
376,447,Purchase,465,2024-09-19 00:00:00,,Warehouse_C,Purchase transaction
377,55,Sale,-12,2024-10-29 00:00:00,930.0,Warehouse_D,Sale transaction
378,378,Return,2,2024-03-20 00:00:00,,Warehouse_B,Return transaction
379,436,Purchase,178,2023-03-30 00:00:00,,Warehouse_B,Purchase transaction
380,333,Purchase,445,2023-12-12 00:00:00,,Warehouse_C,Purchase transaction
381,97,Return,4,2023-08-29 00:00:00,,Warehouse_C,Return transaction
382,449,Sale,-16,2023-11-08 00:00:00,3133.0,Warehouse_D,Sale transaction
383,256,Purchase,212,2024-10-15 00:00:00,,Warehouse_A,Purchase transaction
384,93,Adjustment,1,2024-06-24 00:00:00,,Warehouse_D,Adjustment transaction
385,322,Sale,-18,2024-01-23 00:00:00,3303.0,Warehouse_B,Sale transaction
386,87,Purchase,50,2024-04-26 00:00:00,,Warehouse_A,Purchase transaction
387,301,Return,1,2023-11-03 00:00:00,,Warehouse_C,Return transaction
388,248,Adjustment,-3,2023-03-26 00:00:00,,Warehouse_A,Adjustment transaction
389,15,Sale,-5,2024-11-24 00:00:00,6487.0,Warehouse_D,Sale transaction
390,34,Return,3,2023-05-20 00:00:00,,Warehouse_C,Return transaction
391,134,Return,2,2023-08-12 00:00:00,,Warehouse_D,Return transaction
392,271,Adjustment,0,2023-03-30 00:00:00,,Warehouse_A,Adjustment transaction
393,263,Adjustment,-2,2023-11-22 00:00:00,,Warehouse_D,Adjustment transaction
394,387,Return,1,2024-01-24 00:00:00,,Warehouse_B,Return transaction
395,70,Sale,-9,2024-04-15 00:00:00,1446.0,Warehouse_A,Sale transaction
396,299,Purchase,179,2023-09-14 00:00:00,,Warehouse_C,Purchase transaction
397,27,Sale,-10,2023-09-14 00:00:00,5453.0,Warehouse_C,Sale transaction
398,9,Adjustment,2,2024-06-08 00:00:00,,Warehouse_B,Adjustment transaction
399,433,Return,4,2024-01-17 00:00:00,,Warehouse_B,Return transaction
400,154,Sale,-5,2024-05-03 00:00:00,1357.0,Warehouse_A,Sale transaction
401,353,Purchase,407,2024-02-06 00:00:00,,Warehouse_D,Purchase transaction
402,124,Purchase,111,2023-03-18 00:00:00,,Warehouse_A,Purchase transaction
403,313,Sale,-12,2023-08-13 00:00:00,5250.0,Warehouse_B,Sale transaction
404,402,Adjustment,5,2024-01-06 00:00:00,,Warehouse_B,Adjustment transaction
405,421,Return,3,2023-09-19 00:00:00,,Warehouse_A,Return transaction
406,351,Return,1,2023-06-21 00:00:00,,Warehouse_C,Return transaction
407,5,Sale,-13,2023-04-25 00:00:00,5022.0,Warehouse_C,Sale transaction
408,69,Purchase,350,2023-10-14 00:00:00,,Warehouse_D,Purchase transaction
409,438,Return,1,2023-05-18 00:00:00,,Warehouse_A,Return transaction
410,28,Return,2,2023-04-26 00:00:00,,Warehouse_B,Return transaction
411,451,Purchase,391,2023-09-15 00:00:00,,Warehouse_C,Purchase transaction
412,60,Adjustment,-3,2024-03-11 00:00:00,,Warehouse_A,Adjustment transaction
413,48,Adjustment,-1,2024-02-20 00:00:00,,Warehouse_D,Adjustment transaction
414,33,Sale,-2,2023-07-16 00:00:00,5312.0,Warehouse_B,Sale transaction
415,120,Adjustment,8,2024-03-18 00:00:00,,Warehouse_B,Adjustment transaction
416,171,Adjustment,0,2023-07-31 00:00:00,,Warehouse_A,Adjustment transaction
417,141,Adjustment,4,2023-03-22 00:00:00,,Warehouse_B,Adjustment transaction
418,131,Return,2,2023-04-25 00:00:00,,Warehouse_A,Return transaction
419,465,Return,1,2024-04-11 00:00:00,,Warehouse_B,Return transaction
420,395,Return,2,2023-05-26 00:00:00,,Warehouse_D,Return transaction
421,270,Return,2,2024-01-01 00:00:00,,Warehouse_B,Return transaction
422,99,Adjustment,5,2023-03-04 00:00:00,,Warehouse_B,Adjustment transaction
423,446,Return,3,2024-01-11 00:00:00,,Warehouse_C,Return transaction
424,256,Sale,-4,2023-06-08 00:00:00,2089.0,Warehouse_D,Sale transaction
425,37,Purchase,52,2023-08-28 00:00:00,,Warehouse_C,Purchase transaction
426,190,Purchase,434,2023-06-07 00:00:00,,Warehouse_A,Purchase transaction
427,156,Sale,-17,2023-07-04 00:00:00,7393.0,Warehouse_B,Sale transaction
428,305,Adjustment,0,2023-10-03 00:00:00,,Warehouse_D,Adjustment transaction
429,367,Return,2,2024-11-10 00:00:00,,Warehouse_C,Return transaction
430,243,Purchase,213,2023-10-25 00:00:00,,Warehouse_A,Purchase transaction
431,190,Sale,-16,2024-08-31 00:00:00,672.0,Warehouse_B,Sale transaction
432,437,Sale,-1,2024-07-04 00:00:00,902.0,Warehouse_A,Sale transaction
433,102,Purchase,473,2024-04-30 00:00:00,,Warehouse_D,Purchase transaction
434,102,Purchase,231,2024-01-07 00:00:00,,Warehouse_A,Purchase transaction
435,17,Purchase,405,2023-01-18 00:00:00,,Warehouse_A,Purchase transaction
436,272,Adjustment,2,2024-01-08 00:00:00,,Warehouse_C,Adjustment transaction
437,208,Adjustment,-6,2023-09-23 00:00:00,,Warehouse_D,Adjustment transaction
438,427,Purchase,184,2024-10-01 00:00:00,,Warehouse_D,Purchase transaction
439,140,Purchase,316,2023-01-30 00:00:00,,Warehouse_A,Purchase transaction
440,228,Adjustment,-6,2023-04-20 00:00:00,,Warehouse_A,Adjustment transaction
441,151,Purchase,208,2023-05-18 00:00:00,,Warehouse_D,Purchase transaction
442,489,Purchase,291,2023-09-15 00:00:00,,Warehouse_B,Purchase transaction
443,152,Return,1,2023-11-30 00:00:00,,Warehouse_B,Return transaction
444,220,Return,5,2024-04-29 00:00:00,,Warehouse_D,Return transaction
445,198,Purchase,179,2023-03-05 00:00:00,,Warehouse_A,Purchase transaction
446,465,Return,1,2023-03-08 00:00:00,,Warehouse_C,Return transaction
447,128,Return,2,2024-02-19 00:00:00,,Warehouse_B,Return transaction
448,285,Purchase,355,2023-11-30 00:00:00,,Warehouse_D,Purchase transaction
449,375,Purchase,131,2023-10-04 00:00:00,,Warehouse_B,Purchase transaction
450,90,Purchase,315,2024-04-17 00:00:00,,Warehouse_D,Purchase transaction
451,152,Sale,-2,2023-07-04 00:00:00,1303.0,Warehouse_A,Sale transaction
452,113,Purchase,419,2024-03-04 00:00:00,,Warehouse_B,Purchase transaction
453,414,Return,3,2024-03-16 00:00:00,,Warehouse_A,Return transaction
454,305,Sale,-14,2024-04-10 00:00:00,1253.0,Warehouse_C,Sale transaction
455,414,Adjustment,-8,2024-09-07 00:00:00,,Warehouse_B,Adjustment transaction
456,209,Purchase,403,2023-10-14 00:00:00,,Warehouse_D,Purchase transaction
457,251,Purchase,133,2024-12-16 00:00:00,,Warehouse_A,Purchase transaction
458,44,Return,3,2023-12-11 00:00:00,,Warehouse_B,Return transaction
459,76,Sale,-11,2024-11-15 00:00:00,496.0,Warehouse_A,Sale transaction
460,222,Sale,-16,2024-09-26 00:00:00,3600.0,Warehouse_B,Sale transaction
461,336,Sale,-20,2023-09-15 00:00:00,4242.0,Warehouse_D,Sale transaction
462,405,Sale,-12,2023-06-22 00:00:00,7339.0,Warehouse_B,Sale transaction
463,328,Purchase,98,2024-02-16 00:00:00,,Warehouse_C,Purchase transaction
464,207,Purchase,281,2023-03-13 00:00:00,,Warehouse_B,Purchase transaction
465,79,Adjustment,2,2024-12-06 00:00:00,,Warehouse_D,Adjustment transaction
466,196,Return,5,2023-03-03 00:00:00,,Warehouse_A,Return transaction
467,198,Sale,-15,2024-08-25 00:00:00,457.0,Warehouse_A,Sale transaction
468,121,Sale,-4,2024-03-25 00:00:00,4221.0,Warehouse_B,Sale transaction
469,390,Sale,-13,2024-06-27 00:00:00,1507.0,Warehouse_D,Sale transaction
470,21,Adjustment,8,2023-12-20 00:00:00,,Warehouse_B,Adjustment transaction
471,442,Return,3,2023-04-16 00:00:00,,Warehouse_C,Return transaction
472,320,Return,5,2024-11-30 00:00:00,,Warehouse_A,Return transaction
473,419,Sale,-9,2024-09-04 00:00:00,5735.0,Warehouse_A,Sale transaction
474,345,Purchase,287,2023-01-26 00:00:00,,Warehouse_C,Purchase transaction
475,209,Return,5,2024-12-29 00:00:00,,Warehouse_C,Return transaction
476,310,Return,3,2023-11-22 00:00:00,,Warehouse_A,Return transaction
477,101,Adjustment,-1,2024-02-22 00:00:00,,Warehouse_A,Adjustment transaction
478,17,Sale,-10,2024-11-20 00:00:00,2412.0,Warehouse_B,Sale transaction
479,29,Purchase,234,2023-06-14 00:00:00,,Warehouse_A,Purchase transaction
480,290,Purchase,370,2024-01-10 00:00:00,,Warehouse_B,Purchase transaction
481,319,Purchase,480,2024-04-20 00:00:00,,Warehouse_D,Purchase transaction
482,403,Adjustment,8,2023-05-19 00:00:00,,Warehouse_B,Adjustment transaction
483,319,Return,3,2023-03-12 00:00:00,,Warehouse_C,Return transaction
484,171,Purchase,297,2024-09-12 00:00:00,,Warehouse_A,Purchase transaction
485,343,Purchase,406,2024-12-05 00:00:00,,Warehouse_C,Purchase transaction
486,53,Return,1,2023-05-21 00:00:00,,Warehouse_C,Return transaction
487,413,Purchase,87,2023-01-03 00:00:00,,Warehouse_D,Purchase transaction
488,460,Purchase,136,2023-03-22 00:00:00,,Warehouse_B,Purchase transaction
489,234,Purchase,496,2023-05-29 00:00:00,,Warehouse_D,Purchase transaction
490,303,Adjustment,5,2024-09-06 00:00:00,,Warehouse_D,Adjustment transaction
491,464,Sale,-9,2023-03-31 00:00:00,7738.0,Warehouse_C,Sale transaction
492,448,Purchase,206,2024-07-01 00:00:00,,Warehouse_D,Purchase transaction
493,105,Return,5,2024-07-03 00:00:00,,Warehouse_C,Return transaction
494,428,Purchase,170,2023-02-08 00:00:00,,Warehouse_A,Purchase transaction
495,105,Adjustment,2,2023-04-30 00:00:00,,Warehouse_C,Adjustment transaction
496,322,Purchase,68,2023-07-01 00:00:00,,Warehouse_D,Purchase transaction
497,52,Return,1,2024-10-15 00:00:00,,Warehouse_C,Return transaction
498,223,Adjustment,-8,2024-05-15 00:00:00,,Warehouse_B,Adjustment transaction
499,158,Purchase,232,2024-08-27 00:00:00,,Warehouse_A,Purchase transaction
500,30,Return,1,2023-06-28 00:00:00,,Warehouse_C,Return transaction
501,175,Sale,-19,2024-02-14 00:00:00,6580.0,Warehouse_D,Sale transaction
502,450,Sale,-3,2023-08-27 00:00:00,3702.0,Warehouse_D,Sale transaction
503,482,Sale,-11,2023-09-03 00:00:00,86.0,Warehouse_B,Sale transaction
504,3,Adjustment,10,2024-10-24 00:00:00,,Warehouse_A,Adjustment transaction
505,109,Purchase,154,2024-02-28 00:00:00,,Warehouse_D,Purchase transaction
506,168,Purchase,367,2023-09-03 00:00:00,,Warehouse_D,Purchase transaction
507,482,Purchase,256,2023-05-24 00:00:00,,Warehouse_D,Purchase transaction
508,191,Adjustment,-7,2024-09-16 00:00:00,,Warehouse_B,Adjustment transaction
509,303,Sale,-8,2024-11-27 00:00:00,5770.0,Warehouse_C,Sale transaction
510,194,Return,5,2024-10-25 00:00:00,,Warehouse_A,Return transaction
511,386,Sale,-6,2024-02-05 00:00:00,2954.0,Warehouse_A,Sale transaction
512,419,Purchase,396,2023-04-09 00:00:00,,Warehouse_B,Purchase transaction
513,204,Purchase,323,2023-12-26 00:00:00,,Warehouse_D,Purchase transaction
514,230,Sale,-16,2024-10-02 00:00:00,5861.0,Warehouse_B,Sale transaction
515,61,Return,5,2024-04-27 00:00:00,,Warehouse_C,Return transaction
516,201,Purchase,431,2024-04-05 00:00:00,,Warehouse_D,Purchase transaction
517,400,Sale,-17,2023-01-03 00:00:00,2541.0,Warehouse_D,Sale transaction
518,62,Adjustment,-5,2024-03-28 00:00:00,,Warehouse_A,Adjustment transaction
519,69,Return,5,2024-09-15 00:00:00,,Warehouse_B,Return transaction
520,448,Return,4,2023-12-21 00:00:00,,Warehouse_A,Return transaction
521,129,Purchase,338,2023-06-26 00:00:00,,Warehouse_C,Purchase transaction
522,462,Purchase,449,2023-04-26 00:00:00,,Warehouse_A,Purchase transaction
523,491,Adjustment,-9,2024-05-06 00:00:00,,Warehouse_C,Adjustment transaction
524,357,Sale,-5,2024-02-09 00:00:00,4417.0,Warehouse_C,Sale transaction
525,227,Return,5,2023-08-28 00:00:00,,Warehouse_B,Return transaction
526,22,Return,1,2024-08-22 00:00:00,,Warehouse_D,Return transaction
527,304,Purchase,211,2024-08-09 00:00:00,,Warehouse_C,Purchase transaction
528,474,Sale,-19,2023-07-26 00:00:00,3594.0,Warehouse_C,Sale transaction
529,76,Adjustment,6,2024-05-07 00:00:00,,Warehouse_C,Adjustment transaction
530,387,Purchase,296,2024-03-30 00:00:00,,Warehouse_B,Purchase transaction
531,121,Adjustment,-6,2023-12-26 00:00:00,,Warehouse_C,Adjustment transaction
532,380,Return,5,2023-04-29 00:00:00,,Warehouse_B,Return transaction
533,476,Return,5,2023-03-22 00:00:00,,Warehouse_B,Return transaction
534,327,Purchase,61,2023-07-02 00:00:00,,Warehouse_A,Purchase transaction
535,129,Purchase,408,2023-07-02 00:00:00,,Warehouse_D,Purchase transaction
536,134,Return,5,2023-08-26 00:00:00,,Warehouse_D,Return transaction
537,386,Adjustment,-2,2024-06-03 00:00:00,,Warehouse_D,Adjustment transaction
538,202,Return,2,2024-01-30 00:00:00,,Warehouse_A,Return transaction
539,172,Return,5,2023-10-23 00:00:00,,Warehouse_C,Return transaction
540,52,Return,1,2024-04-04 00:00:00,,Warehouse_B,Return transaction
541,383,Sale,-3,2024-08-13 00:00:00,6599.0,Warehouse_C,Sale transaction
542,286,Return,4,2023-01-20 00:00:00,,Warehouse_C,Return transaction
543,267,Purchase,103,2023-11-14 00:00:00,,Warehouse_B,Purchase transaction
544,426,Sale,-9,2023-03-15 00:00:00,7864.0,Warehouse_B,Sale transaction
545,447,Purchase,466,2023-01-26 00:00:00,,Warehouse_D,Purchase transaction
546,303,Purchase,205,2023-09-01 00:00:00,,Warehouse_C,Purchase transaction
547,100,Return,4,2024-08-23 00:00:00,,Warehouse_B,Return transaction
548,70,Purchase,355,2024-02-16 00:00:00,,Warehouse_B,Purchase transaction
549,214,Purchase,173,2023-06-04 00:00:00,,Warehouse_C,Purchase transaction
550,409,Sale,-10,2024-06-25 00:00:00,3916.0,Warehouse_A,Sale transaction
551,219,Purchase,421,2023-12-29 00:00:00,,Warehouse_A,Purchase transaction
552,48,Purchase,410,2023-06-18 00:00:00,,Warehouse_A,Purchase transaction
553,27,Purchase,280,2023-03-30 00:00:00,,Warehouse_D,Purchase transaction
554,479,Sale,-9,2023-01-21 00:00:00,196.0,Warehouse_C,Sale transaction
555,57,Adjustment,2,2023-04-25 00:00:00,,Warehouse_C,Adjustment transaction
556,457,Return,3,2024-03-09 00:00:00,,Warehouse_C,Return transaction
557,230,Sale,-1,2024-12-03 00:00:00,3665.0,Warehouse_C,Sale transaction
558,433,Return,1,2023-10-19 00:00:00,,Warehouse_A,Return transaction
559,216,Return,2,2023-07-11 00:00:00,,Warehouse_C,Return transaction
560,484,Purchase,158,2023-01-17 00:00:00,,Warehouse_B,Purchase transaction
561,250,Purchase,194,2024-03-26 00:00:00,,Warehouse_A,Purchase transaction
562,71,Sale,-20,2024-06-26 00:00:00,5281.0,Warehouse_B,Sale transaction
563,223,Return,5,2024-05-01 00:00:00,,Warehouse_C,Return transaction
564,110,Purchase,147,2024-06-04 00:00:00,,Warehouse_B,Purchase transaction
565,381,Purchase,199,2024-04-03 00:00:00,,Warehouse_B,Purchase transaction
566,17,Adjustment,0,2023-06-11 00:00:00,,Warehouse_D,Adjustment transaction
567,152,Purchase,193,2024-04-10 00:00:00,,Warehouse_A,Purchase transaction
568,142,Adjustment,-8,2024-03-25 00:00:00,,Warehouse_A,Adjustment transaction
569,258,Sale,-7,2023-05-05 00:00:00,4650.0,Warehouse_B,Sale transaction
570,382,Sale,-14,2024-07-14 00:00:00,1708.0,Warehouse_A,Sale transaction
571,347,Adjustment,7,2024-06-19 00:00:00,,Warehouse_D,Adjustment transaction
572,31,Return,3,2023-01-09 00:00:00,,Warehouse_B,Return transaction
573,112,Sale,-6,2024-01-29 00:00:00,2296.0,Warehouse_C,Sale transaction
574,135,Return,3,2024-02-01 00:00:00,,Warehouse_D,Return transaction
575,28,Sale,-12,2024-10-28 00:00:00,415.0,Warehouse_C,Sale transaction
576,483,Adjustment,-4,2023-04-14 00:00:00,,Warehouse_D,Adjustment transaction
577,115,Adjustment,-8,2023-02-21 00:00:00,,Warehouse_A,Adjustment transaction
578,235,Adjustment,1,2023-10-23 00:00:00,,Warehouse_B,Adjustment transaction
579,404,Return,5,2024-08-07 00:00:00,,Warehouse_C,Return transaction
580,449,Sale,-11,2024-12-17 00:00:00,479.0,Warehouse_B,Sale transaction
581,86,Purchase,191,2023-09-04 00:00:00,,Warehouse_A,Purchase transaction
582,108,Sale,-10,2023-08-23 00:00:00,7178.0,Warehouse_C,Sale transaction
583,288,Sale,-2,2023-06-09 00:00:00,2634.0,Warehouse_D,Sale transaction
584,32,Return,2,2024-07-26 00:00:00,,Warehouse_B,Return transaction
585,384,Purchase,327,2023-08-17 00:00:00,,Warehouse_C,Purchase transaction
586,453,Sale,-2,2024-05-30 00:00:00,4808.0,Warehouse_B,Sale transaction
587,379,Return,4,2023-12-17 00:00:00,,Warehouse_D,Return transaction
588,225,Adjustment,0,2023-03-25 00:00:00,,Warehouse_B,Adjustment transaction
589,29,Sale,-17,2023-07-09 00:00:00,4706.0,Warehouse_A,Sale transaction
590,302,Adjustment,-8,2024-12-03 00:00:00,,Warehouse_B,Adjustment transaction
591,193,Return,1,2023-06-18 00:00:00,,Warehouse_A,Return transaction
592,87,Return,5,2024-01-02 00:00:00,,Warehouse_A,Return transaction
593,218,Purchase,329,2024-07-23 00:00:00,,Warehouse_D,Purchase transaction
594,177,Purchase,117,2024-07-02 00:00:00,,Warehouse_C,Purchase transaction
595,20,Sale,-8,2024-12-04 00:00:00,1507.0,Warehouse_C,Sale transaction
596,249,Adjustment,-5,2023-11-28 00:00:00,,Warehouse_C,Adjustment transaction
597,246,Purchase,451,2023-07-23 00:00:00,,Warehouse_B,Purchase transaction
598,343,Adjustment,2,2024-12-11 00:00:00,,Warehouse_B,Adjustment transaction
599,242,Adjustment,-8,2023-07-05 00:00:00,,Warehouse_C,Adjustment transaction
600,55,Sale,-10,2024-12-09 00:00:00,2068.0,Warehouse_D,Sale transaction
601,408,Purchase,278,2023-02-08 00:00:00,,Warehouse_C,Purchase transaction
602,105,Return,5,2023-12-06 00:00:00,,Warehouse_C,Return transaction
603,71,Return,5,2024-05-07 00:00:00,,Warehouse_A,Return transaction
604,353,Return,4,2024-06-15 00:00:00,,Warehouse_D,Return transaction
605,428,Sale,-12,2023-10-21 00:00:00,2970.0,Warehouse_B,Sale transaction
606,330,Return,1,2023-06-10 00:00:00,,Warehouse_A,Return transaction
607,198,Adjustment,6,2023-02-01 00:00:00,,Warehouse_D,Adjustment transaction
608,283,Return,4,2023-01-22 00:00:00,,Warehouse_B,Return transaction
609,310,Sale,-16,2024-03-05 00:00:00,3275.0,Warehouse_B,Sale transaction
610,344,Purchase,255,2023-05-30 00:00:00,,Warehouse_B,Purchase transaction
611,75,Purchase,470,2023-06-17 00:00:00,,Warehouse_B,Purchase transaction
612,392,Adjustment,-3,2023-09-25 00:00:00,,Warehouse_C,Adjustment transaction
613,356,Sale,-4,2023-11-15 00:00:00,3947.0,Warehouse_D,Sale transaction
614,217,Return,5,2024-03-22 00:00:00,,Warehouse_B,Return transaction
615,320,Sale,-17,2023-10-23 00:00:00,4900.0,Warehouse_D,Sale transaction
616,12,Adjustment,-3,2024-01-04 00:00:00,,Warehouse_A,Adjustment transaction
