response_id,campaign_id,customer_id,response_date,response_type,order_id
528,16,125,2024-01-13 00:00:00,Unsubscribed,
529,30,1729,2024-11-09 00:00:00,Purchased,
530,1,793,2023-06-06 00:00:00,Purchased,
531,4,28,2024-10-23 00:00:00,Opened,
532,23,1666,2024-01-06 00:00:00,Clicked,
533,23,259,2024-01-17 00:00:00,Purchased,
534,30,1764,2024-10-24 00:00:00,Opened,
535,2,1239,2023-09-09 00:00:00,Purchased,1903.0
536,22,1181,2023-07-19 00:00:00,Unsubscribed,
537,4,1805,2024-10-26 00:00:00,Unsubscribed,
538,13,1757,2024-09-28 00:00:00,Purchased,
539,15,1201,2024-12-08 00:00:00,Purchased,
540,19,1411,2024-01-22 00:00:00,Clicked,
541,20,1678,2023-05-23 00:00:00,Clicked,
542,6,453,2024-09-01 00:00:00,Opened,
543,3,1091,2023-05-07 00:00:00,Unsubscribed,
544,24,411,2024-09-24 00:00:00,Purchased,
545,18,327,2024-03-30 00:00:00,Unsubscribed,
546,24,1031,2024-09-12 00:00:00,Opened,
547,24,1518,2024-09-06 00:00:00,Purchased,174.0
548,12,33,2023-11-02 00:00:00,Unsubscribed,
549,28,513,2024-07-02 00:00:00,Unsubscribed,
550,29,230,2024-12-01 00:00:00,Unsubscribed,
551,20,702,2023-06-16 00:00:00,Unsubscribed,
552,15,1129,2024-11-07 00:00:00,Unsubscribed,
553,13,197,2024-09-18 00:00:00,Unsubscribed,
554,19,1120,2023-12-14 00:00:00,Purchased,
555,2,997,2023-07-29 00:00:00,Unsubscribed,
556,26,265,2023-08-28 00:00:00,Clicked,
557,25,1835,2023-12-11 00:00:00,Unsubscribed,
558,7,501,2024-07-08 00:00:00,Purchased,
559,4,1990,2024-10-05 00:00:00,Unsubscribed,
560,24,1101,2024-09-07 00:00:00,Opened,
561,14,54,2024-01-07 00:00:00,Clicked,
562,21,617,2024-08-09 00:00:00,Unsubscribed,
563,5,258,2024-06-10 00:00:00,Opened,
564,30,538,2024-10-25 00:00:00,Clicked,
565,18,813,2024-03-21 00:00:00,Clicked,
566,21,1809,2024-08-16 00:00:00,Opened,
567,12,530,2023-10-12 00:00:00,Opened,
568,11,1540,2024-04-10 00:00:00,Purchased,
569,21,1617,2024-08-13 00:00:00,Clicked,
570,17,1119,2023-11-29 00:00:00,Opened,
571,22,285,2023-08-06 00:00:00,Opened,
572,3,357,2023-04-20 00:00:00,Unsubscribed,
573,12,729,2023-11-01 00:00:00,Unsubscribed,
574,20,1205,2023-05-07 00:00:00,Unsubscribed,
575,23,586,2023-12-27 00:00:00,Purchased,
576,8,704,2023-08-17 00:00:00,Purchased,2451.0
577,18,59,2024-04-20 00:00:00,Purchased,4181.0
578,20,530,2023-06-22 00:00:00,Opened,
579,7,296,2024-08-12 00:00:00,Opened,
580,2,984,2023-07-24 00:00:00,Purchased,
581,1,1392,2023-05-13 00:00:00,Opened,
582,29,1243,2024-11-04 00:00:00,Purchased,
583,2,217,2023-08-31 00:00:00,Opened,
584,20,207,2023-06-01 00:00:00,Clicked,
585,2,1151,2023-07-24 00:00:00,Purchased,
586,6,880,2024-09-27 00:00:00,Purchased,3455.0
587,18,1767,2024-03-09 00:00:00,Unsubscribed,
588,25,1634,2023-12-11 00:00:00,Unsubscribed,
589,11,1228,2024-04-08 00:00:00,Clicked,
590,3,1432,2023-04-18 00:00:00,Opened,
591,19,533,2024-02-11 00:00:00,Opened,
592,25,51,2023-11-30 00:00:00,Clicked,
593,29,213,2024-11-28 00:00:00,Clicked,
594,26,1300,2023-09-03 00:00:00,Purchased,80.0
595,30,1945,2024-10-06 00:00:00,Clicked,
596,10,664,2024-04-18 00:00:00,Opened,
597,28,920,2024-06-09 00:00:00,Purchased,4215.0
598,29,782,2024-11-05 00:00:00,Clicked,
599,22,1896,2023-06-26 00:00:00,Purchased,
600,12,1549,2023-11-01 00:00:00,Unsubscribed,
601,4,1445,2024-10-13 00:00:00,Unsubscribed,
602,24,1663,2024-08-29 00:00:00,Clicked,
603,4,967,2024-11-04 00:00:00,Clicked,
604,24,1752,2024-10-08 00:00:00,Unsubscribed,
605,24,66,2024-10-14 00:00:00,Clicked,
606,21,1486,2024-07-01 00:00:00,Unsubscribed,
607,3,569,2023-04-18 00:00:00,Clicked,
608,18,1797,2024-04-24 00:00:00,Opened,
609,22,1446,2023-07-15 00:00:00,Purchased,675.0
610,20,898,2023-05-20 00:00:00,Clicked,
611,27,527,2024-05-13 00:00:00,Unsubscribed,
612,17,361,2023-11-16 00:00:00,Purchased,
613,3,1319,2023-05-24 00:00:00,Clicked,
614,29,1308,2024-10-27 00:00:00,Purchased,
615,18,1436,2024-03-30 00:00:00,Unsubscribed,
616,30,986,2024-09-13 00:00:00,Opened,
617,30,767,2024-11-05 00:00:00,Opened,
618,20,1061,2023-05-14 00:00:00,Clicked,
619,16,67,2023-12-20 00:00:00,Unsubscribed,
620,14,192,2024-02-02 00:00:00,Purchased,
621,1,1865,2023-05-14 00:00:00,Clicked,
622,15,1779,2024-12-27 00:00:00,Unsubscribed,
623,22,777,2023-07-05 00:00:00,Purchased,758.0
624,9,1644,2023-11-26 00:00:00,Clicked,
625,30,610,2024-10-16 00:00:00,Opened,
626,30,1575,2024-10-12 00:00:00,Purchased,
627,14,49,2023-12-14 00:00:00,Clicked,
628,27,1407,2024-04-25 00:00:00,Purchased,
629,16,46,2024-01-15 00:00:00,Clicked,
630,15,682,2024-12-02 00:00:00,Purchased,7182.0
631,5,124,2024-05-29 00:00:00,Opened,
632,20,626,2023-06-08 00:00:00,Opened,
633,21,61,2024-07-20 00:00:00,Purchased,180.0
634,3,1139,2023-06-15 00:00:00,Unsubscribed,
635,8,547,2023-10-10 00:00:00,Clicked,
636,5,1239,2024-05-20 00:00:00,Purchased,1903.0
637,3,382,2023-05-04 00:00:00,Opened,
638,5,810,2024-06-20 00:00:00,Opened,
639,24,1062,2024-10-09 00:00:00,Unsubscribed,
640,13,281,2024-08-31 00:00:00,Purchased,
641,25,1964,2023-11-26 00:00:00,Purchased,
642,14,1543,2024-02-06 00:00:00,Purchased,
643,16,1346,2024-01-18 00:00:00,Clicked,
644,2,2000,2023-07-15 00:00:00,Unsubscribed,
645,4,149,2024-11-25 00:00:00,Opened,
646,30,998,2024-11-10 00:00:00,Purchased,5215.0
647,11,1773,2024-03-19 00:00:00,Unsubscribed,
648,12,187,2023-11-07 00:00:00,Clicked,
649,12,1277,2023-10-11 00:00:00,Unsubscribed,
650,28,1155,2024-06-01 00:00:00,Clicked,
651,15,197,2024-12-10 00:00:00,Unsubscribed,
652,5,1401,2024-07-16 00:00:00,Clicked,
653,9,567,2023-12-14 00:00:00,Clicked,
654,28,536,2024-05-28 00:00:00,Opened,
655,18,594,2024-03-22 00:00:00,Purchased,
656,26,1456,2023-09-23 00:00:00,Opened,
657,8,326,2023-09-12 00:00:00,Clicked,
658,26,918,2023-09-30 00:00:00,Purchased,5707.0
659,19,439,2023-12-22 00:00:00,Clicked,
660,10,946,2024-04-06 00:00:00,Purchased,
661,15,1652,2024-12-25 00:00:00,Clicked,
662,24,1735,2024-10-22 00:00:00,Clicked,
663,11,1478,2024-05-01 00:00:00,Clicked,
664,21,640,2024-07-10 00:00:00,Clicked,
665,10,67,2024-04-05 00:00:00,Unsubscribed,
666,7,200,2024-07-03 00:00:00,Clicked,
667,15,1627,2024-11-21 00:00:00,Clicked,
668,4,1128,2024-11-22 00:00:00,Purchased,
669,24,796,2024-08-29 00:00:00,Clicked,
670,4,410,2024-10-18 00:00:00,Clicked,
671,23,1279,2024-01-01 00:00:00,Opened,
672,24,1855,2024-10-11 00:00:00,Purchased,
673,11,620,2024-03-27 00:00:00,Clicked,
674,7,96,2024-07-15 00:00:00,Unsubscribed,
675,5,233,2024-05-29 00:00:00,Clicked,
676,12,1655,2023-11-07 00:00:00,Opened,
677,14,546,2024-01-20 00:00:00,Opened,
678,2,1469,2023-07-29 00:00:00,Unsubscribed,
679,25,274,2024-01-05 00:00:00,Clicked,
680,7,7,2024-07-07 00:00:00,Purchased,2250.0
681,23,1238,2023-12-20 00:00:00,Opened,
682,24,825,2024-10-19 00:00:00,Opened,
683,18,1690,2024-03-22 00:00:00,Unsubscribed,
684,30,490,2024-10-16 00:00:00,Purchased,
685,2,1506,2023-08-29 00:00:00,Purchased,191.0
686,27,1046,2024-06-08 00:00:00,Purchased,
687,16,1509,2023-12-18 00:00:00,Purchased,
688,12,54,2023-10-28 00:00:00,Opened,
689,29,1504,2024-10-27 00:00:00,Unsubscribed,
690,17,967,2023-11-29 00:00:00,Unsubscribed,
691,6,1531,2024-09-01 00:00:00,Clicked,
692,16,1991,2023-12-20 00:00:00,Purchased,3515.0
693,2,616,2023-08-05 00:00:00,Purchased,913.0
694,16,1203,2024-01-02 00:00:00,Unsubscribed,
695,3,134,2023-06-02 00:00:00,Purchased,595.0
696,7,1515,2024-07-17 00:00:00,Clicked,
697,28,1375,2024-05-23 00:00:00,Clicked,
698,13,1212,2024-10-19 00:00:00,Opened,
699,8,1150,2023-09-20 00:00:00,Unsubscribed,
700,12,956,2023-12-04 00:00:00,Purchased,275.0
701,29,778,2024-11-14 00:00:00,Opened,
702,26,562,2023-08-15 00:00:00,Purchased,3019.0
703,10,473,2024-04-02 00:00:00,Clicked,
704,11,135,2024-05-03 00:00:00,Opened,
705,9,160,2023-11-25 00:00:00,Unsubscribed,
706,18,408,2024-04-01 00:00:00,Opened,
707,24,1123,2024-09-05 00:00:00,Clicked,
708,21,1029,2024-07-17 00:00:00,Clicked,
709,6,1202,2024-09-14 00:00:00,Clicked,
710,13,737,2024-10-16 00:00:00,Purchased,
711,22,1244,2023-08-12 00:00:00,Opened,
712,5,26,2024-06-21 00:00:00,Clicked,
713,23,1720,2024-01-12 00:00:00,Purchased,961.0
714,10,913,2024-04-11 00:00:00,Purchased,1091.0
715,11,1143,2024-04-23 00:00:00,Purchased,
716,17,254,2023-11-13 00:00:00,Clicked,
717,19,806,2024-02-05 00:00:00,Unsubscribed,
718,18,95,2024-04-04 00:00:00,Unsubscribed,
719,5,119,2024-07-03 00:00:00,Unsubscribed,
720,28,770,2024-05-31 00:00:00,Unsubscribed,
721,16,1338,2024-01-21 00:00:00,Opened,
722,12,339,2023-10-30 00:00:00,Clicked,
723,25,794,2023-12-20 00:00:00,Purchased,3694.0
724,4,1590,2024-11-12 00:00:00,Unsubscribed,
725,24,1568,2024-09-18 00:00:00,Clicked,
726,28,751,2024-06-03 00:00:00,Opened,
727,14,1716,2023-12-22 00:00:00,Purchased,1476.0
728,6,775,2024-09-15 00:00:00,Opened,
729,29,742,2024-11-16 00:00:00,Clicked,
730,10,1429,2024-05-10 00:00:00,Unsubscribed,
731,27,1450,2024-05-19 00:00:00,Unsubscribed,
732,26,1230,2023-08-31 00:00:00,Opened,
733,15,1456,2024-12-20 00:00:00,Clicked,
734,28,1807,2024-05-05 00:00:00,Clicked,
735,25,1856,2023-12-12 00:00:00,Clicked,
736,17,142,2023-11-04 00:00:00,Opened,
737,2,19,2023-08-06 00:00:00,Unsubscribed,
738,21,1457,2024-07-24 00:00:00,Clicked,
739,15,268,2024-11-25 00:00:00,Unsubscribed,
740,14,1463,2023-12-30 00:00:00,Unsubscribed,
741,6,1961,2024-10-07 00:00:00,Purchased,4052.0
742,23,1398,2024-01-07 00:00:00,Clicked,
743,4,523,2024-11-12 00:00:00,Opened,
744,11,854,2024-05-03 00:00:00,Purchased,
745,23,1372,2023-12-23 00:00:00,Purchased,
746,7,552,2024-07-20 00:00:00,Opened,
747,27,1774,2024-04-17 00:00:00,Unsubscribed,
748,10,215,2024-04-30 00:00:00,Clicked,
749,17,503,2023-11-02 00:00:00,Purchased,1759.0
750,16,1478,2024-01-08 00:00:00,Unsubscribed,
751,5,169,2024-07-04 00:00:00,Unsubscribed,
752,26,518,2023-08-15 00:00:00,Purchased,1114.0
753,25,355,2023-12-08 00:00:00,Unsubscribed,
754,21,1482,2024-07-08 00:00:00,Clicked,
755,11,176,2024-04-29 00:00:00,Unsubscribed,
756,1,693,2023-06-18 00:00:00,Clicked,
757,17,1211,2023-12-11 00:00:00,Clicked,
758,28,1861,2024-05-04 00:00:00,Clicked,
759,7,1295,2024-07-01 00:00:00,Unsubscribed,
760,17,29,2023-10-16 00:00:00,Purchased,3507.0
761,10,380,2024-05-01 00:00:00,Unsubscribed,
762,17,513,2023-10-29 00:00:00,Opened,
763,3,183,2023-04-27 00:00:00,Opened,
764,10,381,2024-05-18 00:00:00,Purchased,5134.0
765,28,38,2024-06-26 00:00:00,Unsubscribed,
766,3,729,2023-06-12 00:00:00,Clicked,
767,12,1154,2023-11-28 00:00:00,Purchased,1261.0
768,1,1272,2023-06-19 00:00:00,Purchased,6030.0
769,1,699,2023-06-09 00:00:00,Purchased,1117.0
770,22,1341,2023-07-08 00:00:00,Unsubscribed,
771,23,583,2024-01-23 00:00:00,Opened,
772,22,1833,2023-06-22 00:00:00,Opened,
773,6,399,2024-09-20 00:00:00,Opened,
774,29,191,2024-11-14 00:00:00,Opened,
775,11,163,2024-04-16 00:00:00,Clicked,
776,19,655,2023-12-30 00:00:00,Unsubscribed,
777,1,1387,2023-06-18 00:00:00,Opened,
778,24,211,2024-09-02 00:00:00,Unsubscribed,
779,16,1254,2024-01-21 00:00:00,Purchased,4258.0
780,11,427,2024-04-03 00:00:00,Opened,
781,4,1600,2024-10-06 00:00:00,Opened,
782,15,1667,2024-11-30 00:00:00,Opened,
783,13,1577,2024-09-28 00:00:00,Opened,
784,21,269,2024-07-17 00:00:00,Purchased,
785,3,1170,2023-06-02 00:00:00,Opened,
786,17,1877,2023-11-22 00:00:00,Opened,
787,6,1257,2024-09-14 00:00:00,Opened,
788,13,1229,2024-10-10 00:00:00,Opened,
789,24,682,2024-10-09 00:00:00,Unsubscribed,
790,26,1401,2023-08-14 00:00:00,Clicked,
791,19,527,2024-02-08 00:00:00,Clicked,
792,11,950,2024-04-20 00:00:00,Opened,
793,7,1439,2024-08-17 00:00:00,Unsubscribed,
794,24,1050,2024-10-01 00:00:00,Clicked,
795,17,1940,2023-12-03 00:00:00,Unsubscribed,
796,22,152,2023-08-02 00:00:00,Opened,
797,29,1665,2024-11-20 00:00:00,Clicked,
798,17,1684,2023-11-14 00:00:00,Purchased,303.0
799,27,153,2024-05-12 00:00:00,Purchased,1167.0
800,17,1249,2023-10-16 00:00:00,Unsubscribed,
801,6,47,2024-08-30 00:00:00,Unsubscribed,
802,2,1200,2023-08-08 00:00:00,Purchased,3940.0
803,7,1594,2024-07-08 00:00:00,Opened,
804,8,1693,2023-09-19 00:00:00,Unsubscribed,
805,13,1848,2024-09-26 00:00:00,Unsubscribed,
806,25,1867,2023-12-09 00:00:00,Unsubscribed,
807,7,1989,2024-08-05 00:00:00,Purchased,
808,28,1726,2024-05-28 00:00:00,Opened,
809,17,1291,2023-11-25 00:00:00,Clicked,
810,9,612,2023-11-24 00:00:00,Purchased,
811,11,1321,2024-04-11 00:00:00,Purchased,6267.0
812,2,1377,2023-07-31 00:00:00,Purchased,
813,14,34,2024-01-09 00:00:00,Opened,
814,28,1115,2024-06-29 00:00:00,Unsubscribed,
815,27,728,2024-04-12 00:00:00,Clicked,
816,23,204,2024-01-07 00:00:00,Purchased,
817,15,1336,2025-01-03 00:00:00,Unsubscribed,
818,20,878,2023-06-15 00:00:00,Opened,
819,29,359,2024-11-26 00:00:00,Opened,
820,23,231,2024-01-17 00:00:00,Opened,
821,8,1232,2023-09-02 00:00:00,Unsubscribed,
822,6,34,2024-10-09 00:00:00,Purchased,
823,18,1583,2024-04-10 00:00:00,Clicked,
824,29,1059,2024-11-26 00:00:00,Purchased,
825,23,614,2024-02-16 00:00:00,Purchased,1761.0
826,28,65,2024-06-14 00:00:00,Opened,
827,6,711,2024-09-04 00:00:00,Unsubscribed,
828,19,323,2024-01-01 00:00:00,Purchased,7716.0
829,14,966,2024-01-30 00:00:00,Opened,
830,19,800,2024-01-30 00:00:00,Opened,
831,21,1860,2024-08-22 00:00:00,Unsubscribed,
832,10,417,2024-05-12 00:00:00,Purchased,2612.0
833,25,469,2023-11-25 00:00:00,Purchased,
834,6,565,2024-10-05 00:00:00,Unsubscribed,
835,25,1451,2023-12-06 00:00:00,Opened,
836,20,761,2023-06-29 00:00:00,Unsubscribed,
837,14,1301,2024-01-25 00:00:00,Clicked,
838,11,1500,2024-05-04 00:00:00,Opened,
839,5,17,2024-05-17 00:00:00,Opened,
840,22,1089,2023-07-11 00:00:00,Clicked,
841,27,818,2024-06-08 00:00:00,Clicked,
842,25,279,2023-11-26 00:00:00,Purchased,2119.0
843,6,1960,2024-09-23 00:00:00,Clicked,
844,30,546,2024-09-29 00:00:00,Purchased,
845,5,157,2024-06-29 00:00:00,Opened,
846,21,1731,2024-06-25 00:00:00,Purchased,
847,14,100,2024-01-23 00:00:00,Unsubscribed,
848,20,184,2023-05-24 00:00:00,Clicked,
849,30,956,2024-10-10 00:00:00,Clicked,
850,4,1304,2024-10-12 00:00:00,Unsubscribed,
851,8,735,2023-10-09 00:00:00,Unsubscribed,
852,15,461,2024-11-20 00:00:00,Purchased,
853,21,654,2024-06-24 00:00:00,Purchased,
854,26,1718,2023-08-10 00:00:00,Unsubscribed,
855,7,524,2024-08-14 00:00:00,Opened,
856,25,1573,2023-12-17 00:00:00,Unsubscribed,
857,23,300,2024-02-13 00:00:00,Opened,
858,12,1922,2023-11-25 00:00:00,Clicked,
859,21,917,2024-07-23 00:00:00,Clicked,
860,24,1515,2024-10-22 00:00:00,Opened,
861,6,240,2024-08-29 00:00:00,Opened,
862,26,1926,2023-09-12 00:00:00,Purchased,
863,24,830,2024-09-16 00:00:00,Unsubscribed,
864,28,1979,2024-05-25 00:00:00,Opened,
865,29,1309,2024-12-19 00:00:00,Unsubscribed,
866,26,888,2023-08-20 00:00:00,Unsubscribed,
867,13,591,2024-09-27 00:00:00,Clicked,
868,29,1456,2024-10-24 00:00:00,Clicked,
869,19,569,2024-01-14 00:00:00,Unsubscribed,
870,19,1207,2024-01-27 00:00:00,Purchased,
871,22,129,2023-07-31 00:00:00,Unsubscribed,
872,27,1991,2024-05-31 00:00:00,Unsubscribed,
873,4,1789,2024-10-31 00:00:00,Unsubscribed,
874,25,930,2024-01-11 00:00:00,Clicked,
875,7,971,2024-07-28 00:00:00,Unsubscribed,
876,5,519,2024-07-14 00:00:00,Unsubscribed,
877,10,870,2024-05-05 00:00:00,Unsubscribed,
878,10,1276,2024-04-19 00:00:00,Unsubscribed,
879,21,1614,2024-08-02 00:00:00,Clicked,
880,28,630,2024-05-29 00:00:00,Opened,
881,11,1945,2024-03-31 00:00:00,Unsubscribed,
882,15,1959,2024-11-19 00:00:00,Unsubscribed,
883,10,398,2024-04-07 00:00:00,Opened,
884,12,1898,2023-10-09 00:00:00,Purchased,
885,4,1153,2024-10-06 00:00:00,Opened,
886,6,1244,2024-09-13 00:00:00,Clicked,
887,12,1490,2023-12-01 00:00:00,Purchased,5116.0
888,16,1234,2023-12-19 00:00:00,Unsubscribed,
889,27,1196,2024-04-16 00:00:00,Unsubscribed,
890,23,192,2023-12-22 00:00:00,Purchased,4902.0
891,8,258,2023-10-03 00:00:00,Unsubscribed,
892,9,647,2023-11-15 00:00:00,Purchased,
893,29,1357,2024-11-05 00:00:00,Unsubscribed,
894,12,70,2023-10-28 00:00:00,Purchased,3925.0
895,18,1145,2024-04-30 00:00:00,Purchased,
896,15,1401,2024-12-15 00:00:00,Unsubscribed,
897,26,1947,2023-08-17 00:00:00,Purchased,2182.0
898,27,742,2024-04-30 00:00:00,Clicked,
899,8,1152,2023-10-05 00:00:00,Purchased,4124.0
900,16,1739,2023-12-17 00:00:00,Purchased,4004.0
901,9,1827,2023-12-24 00:00:00,Purchased,1966.0
902,8,1949,2023-08-11 00:00:00,Opened,
903,25,165,2023-12-03 00:00:00,Opened,
904,30,1897,2024-09-14 00:00:00,Opened,
905,1,1128,2023-06-23 00:00:00,Clicked,
906,1,916,2023-05-24 00:00:00,Clicked,
907,24,211,2024-08-25 00:00:00,Opened,
908,26,1701,2023-09-03 00:00:00,Purchased,497.0
909,26,830,2023-10-04 00:00:00,Unsubscribed,
910,20,327,2023-05-13 00:00:00,Clicked,
911,20,1637,2023-05-06 00:00:00,Opened,
912,27,279,2024-05-01 00:00:00,Opened,
913,7,55,2024-07-20 00:00:00,Clicked,
914,1,1393,2023-05-29 00:00:00,Clicked,
915,10,692,2024-04-29 00:00:00,Unsubscribed,
916,16,923,2024-01-19 00:00:00,Opened,
917,23,970,2024-02-05 00:00:00,Purchased,3297.0
918,12,816,2023-11-19 00:00:00,Unsubscribed,
919,10,1555,2024-05-11 00:00:00,Opened,
920,21,731,2024-07-02 00:00:00,Clicked,
921,12,1383,2023-10-31 00:00:00,Unsubscribed,
922,3,1427,2023-04-27 00:00:00,Clicked,
923,14,1034,2023-12-22 00:00:00,Unsubscribed,
924,17,662,2023-11-09 00:00:00,Clicked,
925,20,1343,2023-06-15 00:00:00,Clicked,
926,13,1576,2024-10-03 00:00:00,Purchased,
927,30,722,2024-10-13 00:00:00,Unsubscribed,
928,22,588,2023-07-25 00:00:00,Opened,
929,1,777,2023-06-11 00:00:00,Opened,
930,23,1847,2024-02-13 00:00:00,Opened,
931,13,655,2024-09-12 00:00:00,Purchased,2581.0
932,25,509,2023-12-05 00:00:00,Purchased,1138.0
933,16,827,2023-12-27 00:00:00,Unsubscribed,
934,7,331,2024-07-09 00:00:00,Opened,
935,26,1624,2023-08-25 00:00:00,Unsubscribed,
936,8,167,2023-09-12 00:00:00,Clicked,
937,7,1591,2024-08-18 00:00:00,Opened,
938,19,1904,2024-02-05 00:00:00,Purchased,
939,26,1643,2023-10-06 00:00:00,Clicked,
940,6,1982,2024-09-03 00:00:00,Clicked,
941,30,666,2024-10-18 00:00:00,Opened,
942,17,522,2023-11-18 00:00:00,Unsubscribed,
943,16,1401,2024-01-06 00:00:00,Purchased,5137.0
944,25,864,2023-12-29 00:00:00,Clicked,
945,10,1293,2024-05-20 00:00:00,Purchased,
946,8,901,2023-08-21 00:00:00,Unsubscribed,
947,24,278,2024-09-05 00:00:00,Purchased,
948,4,1069,2024-10-06 00:00:00,Purchased,
949,6,1794,2024-09-02 00:00:00,Clicked,
950,21,775,2024-07-25 00:00:00,Purchased,
951,16,1316,2023-12-02 00:00:00,Unsubscribed,
952,10,712,2024-04-20 00:00:00,Clicked,
953,24,314,2024-09-26 00:00:00,Purchased,
954,30,1936,2024-10-11 00:00:00,Unsubscribed,
955,28,607,2024-05-22 00:00:00,Clicked,
956,12,1455,2023-11-11 00:00:00,Opened,
957,5,1504,2024-07-05 00:00:00,Unsubscribed,
958,11,1148,2024-04-26 00:00:00,Purchased,
959,19,114,2023-12-19 00:00:00,Opened,
960,28,183,2024-05-18 00:00:00,Clicked,
961,15,1987,2024-12-13 00:00:00,Clicked,
962,21,1360,2024-07-28 00:00:00,Clicked,
963,19,562,2023-12-18 00:00:00,Purchased,3019.0
964,4,1661,2024-10-05 00:00:00,Opened,
965,27,1360,2024-04-19 00:00:00,Clicked,
966,23,1403,2024-01-27 00:00:00,Unsubscribed,
967,7,339,2024-08-20 00:00:00,Unsubscribed,
968,10,799,2024-04-08 00:00:00,Clicked,
969,15,753,2024-11-25 00:00:00,Opened,
970,8,1232,2023-10-10 00:00:00,Clicked,
971,5,738,2024-07-05 00:00:00,Purchased,
972,15,113,2024-11-13 00:00:00,Purchased,7136.0
973,20,1428,2023-05-11 00:00:00,Unsubscribed,
974,13,1000,2024-09-14 00:00:00,Opened,
975,12,1354,2023-10-07 00:00:00,Unsubscribed,
976,9,358,2023-12-18 00:00:00,Unsubscribed,
977,19,1695,2024-01-08 00:00:00,Unsubscribed,
978,10,459,2024-05-08 00:00:00,Unsubscribed,
979,17,1497,2023-11-12 00:00:00,Unsubscribed,
980,15,320,2024-12-04 00:00:00,Opened,
981,17,538,2023-11-30 00:00:00,Unsubscribed,
982,4,1999,2024-11-30 00:00:00,Purchased,
983,27,393,2024-05-09 00:00:00,Opened,
984,9,291,2023-12-10 00:00:00,Unsubscribed,
985,27,31,2024-05-02 00:00:00,Clicked,
986,17,1273,2023-10-24 00:00:00,Clicked,
987,8,13,2023-08-23 00:00:00,Clicked,
988,4,1321,2024-11-27 00:00:00,Unsubscribed,
989,13,685,2024-10-07 00:00:00,Purchased,
990,26,392,2023-09-13 00:00:00,Purchased,896.0
991,5,700,2024-06-01 00:00:00,Unsubscribed,
992,23,92,2024-01-16 00:00:00,Purchased,
993,24,950,2024-10-20 00:00:00,Clicked,
994,3,435,2023-05-28 00:00:00,Purchased,614.0
995,28,69,2024-05-24 00:00:00,Purchased,
996,21,32,2024-06-25 00:00:00,Unsubscribed,
997,16,415,2023-11-27 00:00:00,Clicked,
998,21,1355,2024-07-10 00:00:00,Purchased,
999,12,1589,2023-11-18 00:00:00,Opened,
1000,4,92,2024-11-24 00:00:00,Opened,
1001,7,1428,2024-08-23 00:00:00,Clicked,
1002,4,1415,2024-10-14 00:00:00,Purchased,
1003,25,320,2023-11-25 00:00:00,Unsubscribed,
1004,29,735,2024-11-10 00:00:00,Unsubscribed,
1005,28,1693,2024-05-19 00:00:00,Purchased,
1006,17,825,2023-10-21 00:00:00,Unsubscribed,
1007,18,126,2024-04-09 00:00:00,Clicked,
1008,23,1560,2024-01-31 00:00:00,Purchased,1649.0
1009,26,154,2023-09-09 00:00:00,Purchased,
1010,23,1745,2024-01-05 00:00:00,Opened,
1011,2,483,2023-07-21 00:00:00,Clicked,
1012,3,924,2023-06-01 00:00:00,Purchased,2235.0
1013,20,932,2023-05-31 00:00:00,Purchased,
1014,15,1423,2024-12-27 00:00:00,Opened,
1015,5,904,2024-07-14 00:00:00,Unsubscribed,
1016,21,1842,2024-08-17 00:00:00,Clicked,
1017,28,817,2024-05-31 00:00:00,Unsubscribed,
1018,20,207,2023-06-14 00:00:00,Opened,
1019,22,1126,2023-07-25 00:00:00,Unsubscribed,
1020,1,1357,2023-06-24 00:00:00,Unsubscribed,
1021,14,1481,2023-12-20 00:00:00,Purchased,2126.0
1022,13,740,2024-09-11 00:00:00,Purchased,
1023,26,1294,2023-08-27 00:00:00,Purchased,
1024,15,1221,2024-11-25 00:00:00,Unsubscribed,
1025,17,1309,2023-11-01 00:00:00,Clicked,
1026,21,1157,2024-08-07 00:00:00,Purchased,
1027,9,1581,2023-12-27 00:00:00,Unsubscribed,
1028,5,1091,2024-07-09 00:00:00,Clicked,
1029,6,183,2024-09-11 00:00:00,Clicked,
1030,13,883,2024-09-08 00:00:00,Unsubscribed,
1031,25,754,2023-12-14 00:00:00,Unsubscribed,
1032,10,159,2024-05-03 00:00:00,Clicked,
1033,19,1194,2023-12-27 00:00:00,Opened,
1034,14,1027,2023-12-12 00:00:00,Opened,
1035,11,1365,2024-04-03 00:00:00,Opened,
1036,6,1701,2024-10-24 00:00:00,Purchased,
1037,8,778,2023-08-25 00:00:00,Unsubscribed,
1038,30,1637,2024-10-01 00:00:00,Clicked,
1039,16,10,2023-12-25 00:00:00,Opened,
1040,24,1565,2024-10-10 00:00:00,Purchased,
1041,23,659,2024-01-02 00:00:00,Unsubscribed,
1042,4,1539,2024-12-04 00:00:00,Purchased,
1043,16,433,2023-11-29 00:00:00,Clicked,
1044,23,746,2024-01-15 00:00:00,Unsubscribed,
1045,19,842,2024-01-02 00:00:00,Opened,
1046,26,1997,2023-08-16 00:00:00,Opened,
1047,28,1969,2024-05-20 00:00:00,Unsubscribed,
1048,10,139,2024-04-17 00:00:00,Unsubscribed,
1049,12,1414,2023-10-06 00:00:00,Opened,
1050,17,1564,2023-11-19 00:00:00,Clicked,
1051,30,1448,2024-09-12 00:00:00,Opened,
