order_id,customer_id,order_date,ship_date,delivery_date,order_status,payment_method,shipping_cost,discount_amount,tax_amount,total_amount,shipping_address_city,shipping_address_state,shipping_address_country
186,1265,2023-01-17 00:00:00,2023-01-19 00:00:00,2023-01-28 00:00:00,Delivered,Bank Transfer,17.29,0.0,354.29,4800.26,San Antonio,NC,UK
187,624,2023-10-10 00:00:00,2023-10-11 00:00:00,,Shipped,Debit Card,10.49,8.21,706.45,9539.39,Houston,FL,USA
188,1592,2023-12-25 00:00:00,2023-12-27 00:00:00,2024-01-02 00:00:00,Delivered,Apple Pay,22.03,0.0,273.38,3712.68,Houston,GA,Canada
189,1806,2023-11-11 00:00:00,2023-11-13 00:00:00,2023-11-15 00:00:00,Delivered,Apple Pay,7.2,0.0,62.92,856.57,Phoenix,MI,Australia
190,1540,2023-05-12 00:00:00,2023-05-13 00:00:00,,Shipped,PayPal,6.33,0.0,55.48,755.35,Chicago,MI,Canada
191,1506,2024-10-20 00:00:00,2024-10-23 00:00:00,,Shipped,Debit Card,17.67,0.0,66.1,910.01,Houston,NC,Canada
192,1310,2023-07-07 00:00:00,,,Pending,PayPal,18.71,0.0,263.67,3578.21,San Jose,OH,UK
193,1663,2023-04-05 00:00:00,2023-04-08 00:00:00,2023-04-10 00:00:00,Delivered,Google Pay,5.53,0.0,180.04,2436.07,Los Angeles,OH,Canada
194,663,2023-01-03 00:00:00,2023-01-06 00:00:00,2023-01-13 00:00:00,Delivered,Debit Card,11.87,0.0,50.27,690.54,San Diego,NC,USA
195,1704,2023-10-05 00:00:00,2023-10-08 00:00:00,2023-10-14 00:00:00,Delivered,Debit Card,22.5,0.0,336.77,4568.85,Dallas,NY,Canada
196,370,2024-06-30 00:00:00,,,Cancelled,Debit Card,9.57,23.44,206.17,2769.48,Philadelphia,CA,USA
197,1960,2023-08-28 00:00:00,2023-08-30 00:00:00,2023-09-06 00:00:00,Delivered,Bank Transfer,10.52,0.0,52.78,723.0,Houston,CA,Germany
198,172,2024-01-18 00:00:00,,,Pending,Debit Card,10.85,0.0,139.61,1895.58,Dallas,CA,USA
199,733,2023-04-06 00:00:00,2023-04-08 00:00:00,2023-04-17 00:00:00,Delivered,PayPal,15.52,0.0,103.43,1411.82,Chicago,GA,USA
200,438,2023-03-07 00:00:00,2023-03-10 00:00:00,2023-03-12 00:00:00,Delivered,PayPal,10.79,0.0,758.33,10248.26,San Jose,FL,USA
201,500,2024-03-27 00:00:00,,,Pending,Google Pay,18.01,0.0,120.31,1642.22,Philadelphia,TX,USA
202,398,2023-02-23 00:00:00,,,Cancelled,Credit Card,21.09,0.0,643.54,8708.84,Chicago,NY,USA
203,205,2024-12-14 00:00:00,,,Cancelled,Google Pay,14.61,15.6,435.28,5875.26,Houston,MI,USA
204,173,2023-11-29 00:00:00,2023-11-30 00:00:00,2023-12-06 00:00:00,Delivered,Apple Pay,9.58,0.0,14.92,211.0,Houston,GA,USA
205,350,2024-10-08 00:00:00,2024-10-09 00:00:00,2024-10-18 00:00:00,Delivered,Credit Card,20.97,22.81,6.75,89.29,Philadelphia,NC,USA
206,1260,2024-11-18 00:00:00,2024-11-21 00:00:00,,Shipped,Debit Card,15.49,0.0,32.94,460.16,San Jose,IL,UK
207,678,2024-04-10 00:00:00,2024-04-12 00:00:00,2024-04-22 00:00:00,Delivered,Google Pay,18.03,43.19,114.43,1519.65,San Antonio,GA,USA
208,1345,2023-07-22 00:00:00,2023-07-25 00:00:00,2023-07-28 00:00:00,Delivered,Debit Card,12.45,35.34,463.57,6235.25,Phoenix,GA,UK
209,26,2024-02-18 00:00:00,2024-02-19 00:00:00,2024-02-23 00:00:00,Delivered,PayPal,8.9,25.11,137.67,1842.33,Houston,GA,USA
210,1326,2024-12-08 00:00:00,2024-12-11 00:00:00,,Shipped,Debit Card,5.38,0.0,148.04,2003.98,San Diego,PA,UK
211,345,2023-10-23 00:00:00,2023-10-24 00:00:00,2023-10-30 00:00:00,Delivered,Credit Card,20.77,20.44,8.99,121.67,San Jose,NY,USA
212,212,2023-11-19 00:00:00,2023-11-21 00:00:00,2023-11-28 00:00:00,Delivered,Credit Card,19.77,0.0,768.69,10397.13,Dallas,GA,USA
213,196,2024-02-16 00:00:00,2024-02-17 00:00:00,,Shipped,Debit Card,9.12,0.0,218.66,2961.08,New York,NY,USA
214,264,2023-05-19 00:00:00,2023-05-21 00:00:00,2023-05-23 00:00:00,Delivered,Google Pay,5.63,0.0,202.16,2734.83,San Jose,IL,USA
215,268,2023-07-08 00:00:00,2023-07-09 00:00:00,2023-07-16 00:00:00,Delivered,Credit Card,12.56,0.0,149.75,2034.19,Houston,NY,USA
216,1968,2024-11-10 00:00:00,2024-11-11 00:00:00,2024-11-14 00:00:00,Delivered,Debit Card,20.16,15.34,18.94,260.52,Philadelphia,FL,Germany
217,1180,2023-04-14 00:00:00,2023-04-15 00:00:00,2023-04-19 00:00:00,Delivered,Credit Card,12.27,0.0,74.92,1023.66,San Antonio,OH,USA
218,1632,2023-08-08 00:00:00,2023-08-09 00:00:00,2023-08-15 00:00:00,Delivered,Bank Transfer,11.71,0.0,498.6,6742.78,Dallas,CA,Canada
219,581,2023-12-08 00:00:00,2023-12-09 00:00:00,2023-12-15 00:00:00,Delivered,PayPal,8.71,0.0,209.46,2836.47,New York,IL,USA
220,1249,2024-03-29 00:00:00,2024-03-30 00:00:00,,Shipped,Apple Pay,8.47,0.0,237.23,3211.06,Chicago,CA,UK
221,880,2023-07-17 00:00:00,2023-07-18 00:00:00,2023-07-20 00:00:00,Delivered,PayPal,19.59,0.0,27.92,396.53,Dallas,MI,USA
222,507,2024-03-23 00:00:00,,,Pending,Debit Card,17.73,0.0,21.74,311.22,Philadelphia,NC,USA
223,567,2024-11-08 00:00:00,,,Cancelled,Google Pay,17.74,0.0,261.51,3548.15,Los Angeles,MI,USA
224,967,2023-08-26 00:00:00,2023-08-28 00:00:00,,Shipped,Apple Pay,21.7,34.42,55.34,734.31,Dallas,OH,USA
225,1966,2024-02-18 00:00:00,2024-02-20 00:00:00,,Shipped,Apple Pay,16.25,24.4,195.52,2631.42,San Antonio,GA,Germany
226,1967,2023-06-11 00:00:00,2023-06-12 00:00:00,,Shipped,Google Pay,22.45,0.0,122.11,1670.96,San Diego,NY,Germany
227,1877,2024-03-02 00:00:00,2024-03-04 00:00:00,,Shipped,PayPal,7.1,0.0,148.76,2015.35,Chicago,TX,Australia
228,449,2023-09-13 00:00:00,2023-09-16 00:00:00,,Shipped,PayPal,18.96,43.91,60.88,796.88,Chicago,CA,USA
229,1892,2024-02-08 00:00:00,2024-02-11 00:00:00,,Shipped,Google Pay,11.36,10.42,486.36,6566.81,Philadelphia,PA,Australia
230,1432,2024-12-06 00:00:00,2024-12-07 00:00:00,,Shipped,Google Pay,20.24,0.0,259.11,3518.22,San Antonio,MI,UK
231,1130,2023-12-14 00:00:00,2023-12-15 00:00:00,2023-12-21 00:00:00,Delivered,Apple Pay,9.05,0.0,193.46,2620.81,San Antonio,MI,USA
232,1012,2024-08-29 00:00:00,2024-08-31 00:00:00,2024-09-03 00:00:00,Delivered,Bank Transfer,11.78,32.05,159.1,2127.55,San Diego,TX,USA
233,1430,2024-03-04 00:00:00,2024-03-07 00:00:00,2024-03-17 00:00:00,Delivered,Debit Card,23.62,0.0,386.8,5245.42,Chicago,NC,UK
234,1926,2024-11-06 00:00:00,2024-11-08 00:00:00,2024-11-18 00:00:00,Delivered,Debit Card,11.57,0.0,158.16,2146.72,Philadelphia,OH,Germany
235,1370,2024-08-14 00:00:00,2024-08-16 00:00:00,2024-08-19 00:00:00,Delivered,PayPal,12.87,0.0,324.1,4388.27,San Antonio,GA,UK
236,1159,2024-04-26 00:00:00,2024-04-29 00:00:00,2024-05-09 00:00:00,Delivered,Debit Card,20.75,4.81,194.97,2648.0,Chicago,TX,USA
237,1380,2024-05-27 00:00:00,2024-05-28 00:00:00,2024-06-05 00:00:00,Delivered,Debit Card,22.94,0.0,685.87,9282.16,Philadelphia,NY,UK
238,1423,2024-04-17 00:00:00,2024-04-18 00:00:00,2024-04-23 00:00:00,Delivered,Apple Pay,5.46,0.0,400.98,5418.72,Los Angeles,MI,UK
239,268,2024-01-24 00:00:00,2024-01-26 00:00:00,2024-01-30 00:00:00,Delivered,Credit Card,20.5,0.0,445.32,6032.27,Houston,NY,USA
240,561,2024-07-03 00:00:00,2024-07-05 00:00:00,,Shipped,Credit Card,24.18,0.0,80.33,1108.6,San Antonio,TX,USA
241,1139,2023-05-24 00:00:00,2023-05-27 00:00:00,,Shipped,Credit Card,10.5,6.59,37.07,504.32,Dallas,CA,USA
242,585,2024-02-12 00:00:00,2024-02-15 00:00:00,2024-02-21 00:00:00,Delivered,Debit Card,20.66,0.0,128.71,1758.25,New York,GA,USA
243,663,2024-10-19 00:00:00,2024-10-20 00:00:00,2024-10-24 00:00:00,Delivered,PayPal,12.77,0.0,29.09,405.45,San Diego,NC,USA
244,1538,2024-02-20 00:00:00,2024-02-21 00:00:00,2024-02-24 00:00:00,Delivered,Google Pay,14.2,0.0,85.8,1172.52,San Jose,PA,Canada
245,1763,2024-08-25 00:00:00,2024-08-26 00:00:00,2024-08-31 00:00:00,Delivered,Google Pay,12.91,0.0,347.25,4700.81,Los Angeles,NC,Australia
246,1734,2024-11-11 00:00:00,2024-11-14 00:00:00,2024-11-17 00:00:00,Delivered,Apple Pay,8.63,0.0,645.09,8717.33,Philadelphia,MI,Canada
247,1472,2023-10-27 00:00:00,,,Pending,Bank Transfer,6.77,0.0,273.15,3694.24,San Diego,NC,UK
248,53,2024-02-26 00:00:00,,,Cancelled,Google Pay,9.48,0.0,7.49,110.57,New York,IL,USA
249,228,2023-02-03 00:00:00,2023-02-05 00:00:00,2023-02-08 00:00:00,Delivered,Google Pay,8.4,0.0,19.09,266.17,Phoenix,FL,USA
250,57,2023-04-27 00:00:00,2023-04-30 00:00:00,,Shipped,Bank Transfer,9.94,0.0,315.21,4265.33,New York,MI,USA
251,1199,2023-02-04 00:00:00,2023-02-05 00:00:00,2023-02-10 00:00:00,Delivered,Debit Card,9.63,0.0,249.54,3378.41,Los Angeles,CA,USA
252,976,2024-11-12 00:00:00,2024-11-14 00:00:00,,Shipped,Google Pay,18.14,34.28,226.86,3046.44,San Antonio,CA,USA
253,1628,2023-04-13 00:00:00,2023-04-14 00:00:00,2023-04-24 00:00:00,Delivered,Credit Card,20.94,36.42,158.46,2123.75,San Antonio,PA,Canada
254,1772,2024-03-20 00:00:00,,,Pending,Google Pay,17.01,49.7,54.15,698.37,Phoenix,GA,Australia
255,187,2023-04-17 00:00:00,2023-04-18 00:00:00,,Shipped,Bank Transfer,24.51,0.0,83.99,1158.43,Los Angeles,CA,USA
256,1209,2024-11-09 00:00:00,2024-11-10 00:00:00,2024-11-12 00:00:00,Delivered,Debit Card,21.97,0.0,47.06,657.24,San Jose,NC,UK
257,1831,2023-02-09 00:00:00,2023-02-12 00:00:00,2023-02-22 00:00:00,Delivered,Apple Pay,21.62,0.0,30.28,430.42,Philadelphia,CA,Australia
258,1897,2023-05-02 00:00:00,2023-05-05 00:00:00,,Shipped,Credit Card,24.99,0.0,169.34,2311.07,Houston,TX,Australia
259,1795,2024-09-27 00:00:00,2024-09-28 00:00:00,2024-10-04 00:00:00,Delivered,Debit Card,7.89,0.0,166.67,2257.99,Los Angeles,TX,Australia
260,529,2024-05-28 00:00:00,2024-05-30 00:00:00,,Shipped,Credit Card,16.07,0.0,152.8,2078.87,Los Angeles,MI,USA
261,430,2023-11-23 00:00:00,2023-11-24 00:00:00,2023-12-02 00:00:00,Delivered,Bank Transfer,6.23,0.0,84.85,1151.74,New York,PA,USA
262,197,2024-05-12 00:00:00,2024-05-13 00:00:00,2024-05-23 00:00:00,Delivered,Credit Card,12.64,39.36,133.55,1776.26,Dallas,NC,USA
263,1752,2024-12-19 00:00:00,2024-12-21 00:00:00,2024-12-24 00:00:00,Delivered,Google Pay,9.07,35.27,42.82,551.85,San Diego,GA,Australia
264,1397,2023-11-13 00:00:00,2023-11-14 00:00:00,2023-11-20 00:00:00,Delivered,Credit Card,23.12,0.0,9.93,157.16,San Jose,GA,UK
265,331,2024-06-17 00:00:00,,,Cancelled,Debit Card,21.06,4.6,115.48,1575.45,New York,TX,USA
266,1722,2024-06-30 00:00:00,,,Pending,Apple Pay,22.02,6.84,339.83,4602.85,Houston,CA,Canada
267,1913,2024-12-14 00:00:00,2024-12-17 00:00:00,2024-12-22 00:00:00,Delivered,Google Pay,24.4,0.0,146.48,2001.92,Philadelphia,FL,Germany
268,755,2024-05-17 00:00:00,2024-05-19 00:00:00,,Shipped,Google Pay,22.2,3.59,264.48,3589.12,Phoenix,FL,USA
269,1616,2023-03-23 00:00:00,2023-03-26 00:00:00,2023-04-04 00:00:00,Delivered,Bank Transfer,11.03,0.0,232.31,3147.21,Phoenix,PA,Canada
270,777,2023-05-06 00:00:00,2023-05-07 00:00:00,2023-05-12 00:00:00,Delivered,Credit Card,17.83,14.2,461.03,6227.49,Philadelphia,OH,USA
271,156,2024-12-28 00:00:00,2024-12-29 00:00:00,2025-01-05 00:00:00,Delivered,Apple Pay,9.36,29.84,297.44,3994.99,New York,TX,USA
272,1978,2024-11-08 00:00:00,2024-11-10 00:00:00,2024-11-13 00:00:00,Delivered,Debit Card,13.13,17.22,176.53,2379.11,San Antonio,NC,Germany
273,662,2023-06-29 00:00:00,,,Pending,Credit Card,19.79,0.0,191.42,2604.02,San Jose,IL,USA
274,285,2024-10-10 00:00:00,2024-10-12 00:00:00,,Shipped,Bank Transfer,14.73,0.0,22.66,320.64,Philadelphia,IL,USA
275,956,2024-08-20 00:00:00,,,Cancelled,Google Pay,16.94,0.0,54.5,752.63,Philadelphia,MI,USA
276,1077,2024-01-03 00:00:00,2024-01-05 00:00:00,,Shipped,Google Pay,17.09,0.0,9.69,147.93,Houston,PA,USA
277,453,2023-03-01 00:00:00,2023-03-03 00:00:00,2023-03-06 00:00:00,Delivered,Bank Transfer,16.82,0.0,90.95,1244.69,Los Angeles,CA,USA
278,698,2024-03-19 00:00:00,,,Pending,Apple Pay,11.96,0.0,32.14,445.9,New York,MI,USA
279,427,2024-01-10 00:00:00,2024-01-13 00:00:00,,Shipped,Apple Pay,10.92,49.53,152.92,2025.83,Los Angeles,FL,USA
280,1307,2023-03-30 00:00:00,,,Pending,Bank Transfer,8.12,0.0,41.4,566.96,San Antonio,CA,UK
281,741,2024-02-19 00:00:00,2024-02-20 00:00:00,,Shipped,Apple Pay,10.18,0.0,252.28,3415.97,Philadelphia,NY,USA
282,47,2024-11-10 00:00:00,2024-11-11 00:00:00,2024-11-17 00:00:00,Delivered,PayPal,22.18,0.0,134.47,1837.49,San Antonio,PA,USA
283,228,2023-08-16 00:00:00,2023-08-18 00:00:00,2023-08-28 00:00:00,Delivered,Debit Card,17.97,0.0,27.06,383.23,Phoenix,FL,USA
284,534,2023-02-11 00:00:00,,,Cancelled,Credit Card,13.9,0.0,40.5,560.66,San Antonio,NC,USA
285,8,2024-10-15 00:00:00,2024-10-17 00:00:00,,Shipped,Credit Card,15.83,13.6,41.22,558.71,San Diego,NY,USA
286,996,2023-05-19 00:00:00,,,Cancelled,Debit Card,7.81,0.0,162.11,2196.3,Phoenix,TX,USA
287,394,2024-05-28 00:00:00,2024-05-29 00:00:00,2024-06-05 00:00:00,Delivered,Debit Card,22.4,0.0,341.94,4638.53,San Diego,MI,USA
288,470,2023-05-27 00:00:00,,,Cancelled,Credit Card,7.96,7.75,137.55,1857.18,Houston,MI,USA
289,1098,2023-10-12 00:00:00,,,Pending,Google Pay,11.53,9.63,115.04,1554.96,San Diego,NY,USA
290,1211,2024-09-01 00:00:00,2024-09-02 00:00:00,2024-09-04 00:00:00,Delivered,PayPal,10.46,37.57,182.55,2437.37,Phoenix,OH,UK
291,927,2024-09-11 00:00:00,2024-09-12 00:00:00,2024-09-19 00:00:00,Delivered,Debit Card,22.8,5.77,194.04,2636.53,Philadelphia,IL,USA
292,711,2024-11-14 00:00:00,2024-11-16 00:00:00,2024-11-21 00:00:00,Delivered,Apple Pay,11.37,0.0,97.4,1326.27,Phoenix,PA,USA
293,1900,2023-05-30 00:00:00,2023-06-02 00:00:00,2023-06-12 00:00:00,Delivered,Credit Card,16.84,0.0,13.53,199.47,Houston,PA,Australia
294,1622,2024-03-23 00:00:00,2024-03-24 00:00:00,2024-03-31 00:00:00,Delivered,Credit Card,24.13,0.0,152.04,2076.65,San Diego,CA,Canada
295,1227,2024-04-20 00:00:00,,,Cancelled,Credit Card,9.81,27.02,51.43,677.04,Los Angeles,MI,UK
296,49,2023-11-04 00:00:00,2023-11-07 00:00:00,2023-11-13 00:00:00,Delivered,PayPal,23.2,0.0,358.74,4866.19,Chicago,NC,USA
297,497,2023-11-05 00:00:00,2023-11-08 00:00:00,2023-11-15 00:00:00,Delivered,Credit Card,22.43,38.11,331.41,4458.41,Los Angeles,PA,USA
298,1905,2024-11-02 00:00:00,2024-11-04 00:00:00,2024-11-13 00:00:00,Delivered,PayPal,16.11,0.0,33.37,466.58,San Diego,NC,Germany
299,1501,2024-10-05 00:00:00,2024-10-08 00:00:00,2024-10-10 00:00:00,Delivered,Bank Transfer,8.51,0.0,146.28,1983.24,Phoenix,MI,Canada
300,1138,2024-09-16 00:00:00,2024-09-17 00:00:00,2024-09-25 00:00:00,Delivered,Google Pay,9.44,0.0,523.06,7070.7,Philadelphia,NC,USA
301,1316,2024-12-28 00:00:00,2024-12-31 00:00:00,2025-01-05 00:00:00,Delivered,Credit Card,14.29,0.0,368.29,4986.16,Houston,TX,UK
302,1368,2023-05-30 00:00:00,2023-05-31 00:00:00,2023-06-09 00:00:00,Delivered,Debit Card,10.01,0.0,262.03,3547.47,Houston,MI,UK
303,1684,2024-02-17 00:00:00,2024-02-19 00:00:00,2024-02-26 00:00:00,Delivered,Apple Pay,16.05,0.0,565.1,7644.89,New York,PA,Canada
304,1607,2024-01-17 00:00:00,2024-01-20 00:00:00,2024-01-22 00:00:00,Delivered,Bank Transfer,15.89,28.8,8.55,102.52,San Jose,NY,Canada
305,2,2024-03-05 00:00:00,2024-03-08 00:00:00,,Shipped,PayPal,17.75,0.0,91.38,1251.35,San Antonio,FL,USA
306,1831,2023-06-06 00:00:00,,,Cancelled,Credit Card,17.15,0.0,205.07,2785.63,Philadelphia,CA,Australia
307,773,2023-03-10 00:00:00,2023-03-12 00:00:00,2023-03-19 00:00:00,Delivered,PayPal,13.41,22.62,375.03,5053.65,Houston,IL,USA
308,761,2024-03-30 00:00:00,2024-03-31 00:00:00,2024-04-08 00:00:00,Delivered,Credit Card,11.37,0.0,352.21,4766.22,San Diego,IL,USA
309,1898,2023-08-17 00:00:00,2023-08-20 00:00:00,,Shipped,Credit Card,16.2,44.95,339.4,4553.2,New York,NY,Australia
310,287,2024-01-02 00:00:00,2024-01-05 00:00:00,2024-01-07 00:00:00,Delivered,Google Pay,15.24,36.14,206.5,2766.8,Chicago,IL,USA
311,1258,2023-06-14 00:00:00,2023-06-16 00:00:00,,Shipped,Apple Pay,10.39,0.0,127.84,1736.23,Houston,TX,UK
312,1761,2023-07-04 00:00:00,2023-07-05 00:00:00,,Shipped,Debit Card,15.63,0.0,134.94,1837.31,Chicago,GA,Australia
313,1524,2023-05-25 00:00:00,2023-05-26 00:00:00,2023-05-31 00:00:00,Delivered,Credit Card,11.03,1.6,226.18,3062.86,Houston,TX,Canada
314,931,2024-12-27 00:00:00,2024-12-29 00:00:00,2025-01-01 00:00:00,Delivered,Apple Pay,19.4,0.0,17.21,251.78,New York,OH,USA
315,1230,2023-04-21 00:00:00,2023-04-24 00:00:00,,Shipped,Google Pay,11.76,0.0,165.66,2248.22,Phoenix,IL,UK
316,1901,2023-01-30 00:00:00,2023-01-31 00:00:00,,Shipped,Apple Pay,21.68,0.0,169.66,2312.04,San Antonio,IL,Germany
317,31,2023-06-16 00:00:00,2023-06-17 00:00:00,2023-06-24 00:00:00,Delivered,Debit Card,14.04,38.14,62.84,824.27,New York,PA,USA
318,1346,2023-05-28 00:00:00,2023-05-31 00:00:00,,Shipped,Debit Card,17.0,0.0,310.96,4214.92,Philadelphia,TX,UK
319,1738,2023-03-26 00:00:00,2023-03-29 00:00:00,,Shipped,Google Pay,15.76,0.0,415.13,5620.04,Los Angeles,NC,Canada
320,793,2023-08-20 00:00:00,2023-08-22 00:00:00,2023-08-24 00:00:00,Delivered,Debit Card,23.23,21.75,25.16,341.08,Los Angeles,NY,USA
321,1854,2024-12-07 00:00:00,2024-12-09 00:00:00,2024-12-13 00:00:00,Delivered,Debit Card,6.98,7.85,25.87,348.32,Los Angeles,NY,Australia
322,1699,2023-05-15 00:00:00,2023-05-17 00:00:00,2023-05-20 00:00:00,Delivered,Debit Card,13.15,0.0,277.87,3764.38,Phoenix,TX,Canada
323,1854,2023-05-03 00:00:00,2023-05-06 00:00:00,,Shipped,Google Pay,9.81,20.31,193.16,2597.22,Los Angeles,NY,Australia
324,430,2024-05-01 00:00:00,2024-05-03 00:00:00,2024-05-08 00:00:00,Delivered,Credit Card,24.72,0.0,31.87,454.92,New York,PA,USA
325,1989,2023-08-09 00:00:00,2023-08-10 00:00:00,2023-08-14 00:00:00,Delivered,PayPal,15.0,0.0,33.08,461.62,Houston,PA,Germany
326,16,2023-07-09 00:00:00,2023-07-10 00:00:00,2023-07-18 00:00:00,Delivered,Credit Card,6.9,0.0,224.1,3032.3,Phoenix,FL,USA
327,1181,2023-09-03 00:00:00,2023-09-04 00:00:00,2023-09-11 00:00:00,Delivered,Apple Pay,17.38,0.0,63.08,869.01,Houston,NY,USA
328,174,2024-09-10 00:00:00,2024-09-11 00:00:00,2024-09-13 00:00:00,Delivered,PayPal,17.92,29.09,194.63,2616.36,New York,TX,USA
329,882,2023-04-12 00:00:00,2023-04-13 00:00:00,,Shipped,Bank Transfer,8.68,0.0,631.78,8537.66,Phoenix,IL,USA
330,1471,2024-11-24 00:00:00,2024-11-27 00:00:00,2024-12-06 00:00:00,Delivered,PayPal,6.28,0.0,168.78,2284.87,San Antonio,NC,UK
331,1987,2024-09-06 00:00:00,2024-09-07 00:00:00,2024-09-16 00:00:00,Delivered,Debit Card,16.59,0.0,322.04,4364.1,San Jose,CA,Germany
332,465,2023-01-01 00:00:00,2023-01-03 00:00:00,2023-01-08 00:00:00,Delivered,Bank Transfer,7.73,48.12,29.32,355.47,Los Angeles,GA,USA
333,1286,2024-04-24 00:00:00,,,Pending,Credit Card,23.32,0.0,110.87,1520.05,San Antonio,IL,UK
334,584,2023-12-06 00:00:00,2023-12-08 00:00:00,,Shipped,Credit Card,13.82,12.25,151.27,2043.74,San Antonio,FL,USA
335,1603,2023-05-02 00:00:00,2023-05-04 00:00:00,2023-05-09 00:00:00,Delivered,Credit Card,18.55,0.0,715.56,9678.64,Chicago,MI,Canada
336,1885,2023-03-24 00:00:00,,,Pending,Apple Pay,24.48,0.0,110.28,1513.2,Phoenix,CA,Australia
337,1458,2024-03-14 00:00:00,2024-03-15 00:00:00,,Shipped,Bank Transfer,11.89,0.0,697.76,9431.64,Houston,PA,UK
338,1836,2024-03-04 00:00:00,2024-03-05 00:00:00,2024-03-07 00:00:00,Delivered,Bank Transfer,20.68,4.33,249.06,3378.69,San Diego,MI,Australia
339,1328,2023-11-25 00:00:00,,,Pending,Credit Card,15.95,0.0,193.78,2631.96,San Diego,CA,UK
340,1633,2024-10-01 00:00:00,2024-10-02 00:00:00,2024-10-06 00:00:00,Delivered,Apple Pay,9.92,0.0,189.61,2569.65,Chicago,CA,Canada
341,980,2024-10-03 00:00:00,,,Cancelled,Apple Pay,18.6,0.0,212.22,2883.58,Houston,NY,USA
342,1289,2024-05-04 00:00:00,2024-05-05 00:00:00,,Shipped,Apple Pay,11.71,9.92,375.55,5071.72,New York,CA,UK
343,253,2024-07-06 00:00:00,2024-07-09 00:00:00,,Shipped,Apple Pay,8.11,0.0,475.86,6432.19,Dallas,IL,USA
344,1677,2024-10-13 00:00:00,,,Cancelled,PayPal,19.41,0.0,205.75,2797.09,Philadelphia,CA,Canada
345,849,2023-08-14 00:00:00,,,Pending,PayPal,6.68,7.61,188.92,2549.55,San Antonio,PA,USA
346,395,2023-01-23 00:00:00,2023-01-24 00:00:00,2023-01-29 00:00:00,Delivered,Debit Card,14.07,0.0,326.65,4423.86,Philadelphia,NC,USA
347,1167,2024-07-04 00:00:00,2024-07-05 00:00:00,2024-07-08 00:00:00,Delivered,Bank Transfer,9.14,17.23,213.85,2878.92,Dallas,OH,USA
348,1283,2024-05-29 00:00:00,2024-05-31 00:00:00,,Shipped,Google Pay,17.25,23.94,241.9,3258.92,San Antonio,TX,UK
349,1462,2023-09-22 00:00:00,2023-09-24 00:00:00,2023-10-04 00:00:00,Delivered,Apple Pay,9.03,0.0,138.7,1881.47,Los Angeles,PA,UK
350,702,2024-08-06 00:00:00,2024-08-08 00:00:00,2024-08-13 00:00:00,Delivered,PayPal,23.39,4.71,467.18,6325.65,Los Angeles,NC,USA
351,1367,2023-02-01 00:00:00,2023-02-03 00:00:00,,Shipped,PayPal,8.27,0.0,323.7,4378.17,San Jose,TX,UK
352,377,2024-03-17 00:00:00,,,Pending,PayPal,22.32,0.0,161.54,2203.12,Dallas,CA,USA
353,131,2023-05-28 00:00:00,,,Pending,Debit Card,8.66,47.15,720.88,9693.44,Los Angeles,TX,USA
354,1971,2023-09-12 00:00:00,,,Pending,Apple Pay,24.0,0.0,288.8,3922.8,Houston,PA,Germany
355,644,2024-01-31 00:00:00,,,Pending,PayPal,24.55,22.06,11.97,164.1,Houston,TX,USA
356,1206,2024-03-12 00:00:00,2024-03-13 00:00:00,2024-03-19 00:00:00,Delivered,Bank Transfer,21.28,0.0,550.85,7457.72,San Diego,TX,UK
357,753,2023-05-04 00:00:00,2023-05-06 00:00:00,2023-05-14 00:00:00,Delivered,Apple Pay,17.51,0.0,625.57,8462.71,Chicago,PA,USA
358,1185,2023-05-13 00:00:00,2023-05-15 00:00:00,,Shipped,Credit Card,12.66,0.0,139.99,1902.52,Phoenix,FL,USA
359,293,2024-11-19 00:00:00,2024-11-21 00:00:00,2024-11-25 00:00:00,Delivered,Bank Transfer,20.01,0.0,420.62,5698.44,Chicago,MI,USA
360,1009,2023-07-03 00:00:00,2023-07-06 00:00:00,2023-07-13 00:00:00,Delivered,Google Pay,19.04,0.0,708.82,9588.1,San Jose,TX,USA
361,1593,2023-08-09 00:00:00,2023-08-12 00:00:00,2023-08-18 00:00:00,Delivered,PayPal,22.33,28.78,316.52,4266.51,New York,FL,Canada
362,896,2024-11-03 00:00:00,2024-11-04 00:00:00,,Shipped,PayPal,8.72,0.0,258.65,3500.47,Philadelphia,PA,USA
363,1829,2024-05-20 00:00:00,,,Pending,Bank Transfer,16.0,0.0,137.15,1867.53,San Antonio,CA,Australia
364,1369,2024-12-16 00:00:00,2024-12-18 00:00:00,2024-12-25 00:00:00,Delivered,Apple Pay,24.45,0.0,142.0,1941.47,Chicago,NY,UK
365,1758,2023-05-21 00:00:00,2023-05-22 00:00:00,,Shipped,Apple Pay,22.28,32.77,128.64,1726.19,Houston,MI,Australia
366,50,2023-07-28 00:00:00,2023-07-31 00:00:00,2023-08-10 00:00:00,Delivered,Debit Card,7.68,27.78,53.51,702.28,Dallas,NC,USA
367,1586,2023-09-06 00:00:00,2023-09-08 00:00:00,2023-09-12 00:00:00,Delivered,Bank Transfer,18.87,0.0,31.44,443.36,Houston,TX,Canada
368,1441,2023-10-04 00:00:00,2023-10-05 00:00:00,,Shipped,Apple Pay,19.36,0.0,263.52,3576.83,Philadelphia,IL,UK
